Timestamp,Source_IP,Destination_IP,Source_Port,Destination_Port,Protocol,Packet_Size,Connection_Duration,Packets_Per_Second,Error_Rate,Login_Attempts,Bytes_Sent,Bytes_Received,Traffic_Flag,MAC_Address,Label
2026-01-01 13:16:24,161.32.121.45,117.40.246.4,64895,22,ICMP,,231.0,,0.5683288449711148,19,,,Normal,17:ef:63:1b:23:98,1
2026-01-03 19:06:01,99.92.158.204,171.200.146.71,55560,53,ICMP,1575.0,,4261.0,,15,11584.0,12782.0,Normal,e3:d4:49:51:0b:9b,0
2026-01-01 01:56:14,214.88.220.158,187.178.249.246,31885,8080,UDP,405.0,,3655.0,,8,49510.0,14117.0,Normal,77:29:b6:36:6e:14,0
2026-01-01 22:22:13,61.178.44.62,216.154.130.14,2974,8080,UDP,,133.0,,0.017747359266462426,11,,,DoS,5b:33:74:8f:27:3f,1
2026-01-02 16:29:27,35.113.226.235,102.45.14.5,8926,53,UDP,1403.0,562.0,3464.0,0.7205864272361047,5,46417.0,1859.0,Normal,9f:ed:ea:c7:df:91,0
2026-01-01 11:26:36,57.217.169.58,233.42.67.230,20219,443,UDP,751.0,737.0,1713.0,0.9091395111745371,11,40987.0,11281.0,Normal,bf:9e:2c:d1:0e:a1,0
2026-01-06 12:28:47,43.54.122.205,116.11.173.179,49835,443,TCP,744.0,641.0,4057.0,0.012577227311998729,18,31005.0,43532.0,Suspicious,0d:2c:95:12:13:47,0
2026-01-04 04:26:38,120.206.167.58,21.160.250.225,39157,8080,ICMP,1737.0,679.0,2187.0,0.14945639056732074,16,10659.0,51734.0,Normal,6d:9a:ba:81:9e:7c,0
2026-01-02 20:55:29,249.4.108.146,123.119.95.183,17402,443,UDP,79.0,787.0,354.0,0.31330579713942197,14,6161.0,65346.0,Normal,ba:44:dd:18:f9:5b,0
2026-01-01 20:30:13,238.131.11.45,14.237.114.254,30182,22,UDP,1404.0,318.0,5306.0,0.6312040422124505,3,26389.0,27154.0,Suspicious,fc:a6:93:50:ae:a3,0
2026-01-05 15:41:18,48.53.28.181,144.115.246.212,5189,53,UDP,1439.0,590.0,3425.0,0.6820934132303493,8,47507.0,8840.0,Normal,99:de:a8:38:cb:92,0
,162.162.94.247,57.102.35.7,48539,21,ICMP,1519.0,760.0,2114.0,0.4066319942717752,19,58233.0,53031.0,Normal,5d:4a:58:8d:a4:1c,1
2026-01-04 06:13:00,207.194.32.82,4.118.245.35,33840,22,TCP,1152.0,256.0,2082.0,0.8353047740049592,1,31719.0,21303.0,Normal,1f:8b:84:a0:c1:74,0
2026-01-01 17:31:56,29.133.243.220,190.212.9.58,7217,53,UDP,874.0,185.0,5167.0,0.7780107739694416,15,22926.0,1009.0,DoS,4a:42:a3:01:e9:57,1
2026-01-02 17:54:31,65.199.142.8,182.23.212.64,36270,443,TCP,178.0,141.0,3882.0,0.17322997062620216,0,55758.0,55400.0,Normal,dc:fc:9c:94:f9:53,0
2026-01-05 06:43:50,17.248.93.237,116.59.166.154,21319,22,TCP,355.0,789.0,2247.0,0.6867022635481714,24,13068.0,45983.0,Probe,49:0b:ce:a0:c5:90,1
2026-01-04 18:02:54,220.71.184.238,177.171.63.48,7143,80,TCP,1681.0,21.0,4658.0,0.74240443020737,5,57817.0,9082.0,Normal,4d:d6:ac:1e:6f:04,0
2026-01-05 21:28:39,250.106.158.159,87.26.243.211,40491,21,TCP,941.0,502.0,3780.0,0.4982435758240408,2,50547.0,50951.0,Probe,4a:90:dd:b2:2f:4b,0
2026-01-03 00:44:06,26.239.141.172,36.248.220.207,49971,22,UDP,463.0,323.0,892.0,0.15209132339336207,5,19899.0,21584.0,Probe,fc:77:7d:76:e3:61,0
2026-01-05 21:55:47,221.147.8.234,155.169.52.92,32160,8080,TCP,1397.0,310.0,3428.0,0.20309228091577636,15,31168.0,4709.0,Normal,b2:45:55:4a:66:b7,0
2026-01-01 00:30:38,,164.239.181.38,3585,53,TCP,274.0,741.0,1983.0,0.5663585954319651,21,54772.0,55349.0,Normal,,1
2026-01-04 11:51:21,237.162.208.112,80.200.222.166,51761,80,TCP,408.0,545.0,5800.0,0.2523132819489722,23,15498.0,18799.0,Suspicious,4a:a3:86:49:b9:d3,1
2026-01-02 13:48:58,204.3.30.221,194.103.176.97,40777,80,TCP,1962.0,29.0,4155.0,0.949678816222805,15,18761.0,5146.0,Normal,f4:04:a7:d9:c4:e6,1
2026-01-04 20:30:31,213.154.184.31,114.33.163.108,31345,53,ICMP,968.0,722.0,1970.0,0.13234777416508636,16,20838.0,22947.0,Normal,58:59:ac:bc:3c:d0,0
,100.89.238.120,157.232.160.20,49406,80,UDP,409.0,73.0,5767.0,0.48054681457593174,17,47306.0,62406.0,Normal,33:d3:31:3c:9f:df,0
2026-01-05 13:45:49,24.91.25.60,150.135.253.50,16792,8080,TCP,54.0,10.0,4150.0,0.25113521614571943,13,12887.0,57819.0,Normal,1b:c4:56:be:2c:9b,0
2026-01-04 03:21:44,238.226.53.205,10.194.187.154,63481,8080,TCP,1948.0,14.0,1210.0,0.7173331354553141,8,33166.0,40009.0,Normal,8f:c0:b3:3a:36:79,0
2026-01-03 14:16:53,203.194.56.231,1.134.105.164,34730,443,UDP,1186.0,743.0,2843.0,0.8934095439711272,16,16247.0,8153.0,Normal,d1:58:17:66:00:5d,0
2026-01-06 07:30:53,,32.197.110.199,59744,443,TCP,1628.0,285.0,5838.0,0.9623983262807891,3,16019.0,37753.0,Probe,,1
2026-01-04 02:14:20,147.242.109.32,204.202.70.82,29062,53,ICMP,1829.0,181.0,1248.0,0.2514914205347356,6,9968.0,32403.0,DoS,56:bc:c5:26:5f:12,1
2026-01-01 21:15:12,87.192.111.4,169.109.184.45,18689,21,ICMP,1840.0,593.0,4634.0,0.4077300044515214,19,55693.0,40350.0,Normal,15:99:96:ef:1c:b3,1
2026-01-05 07:50:41,194.211.74.88,153.58.136.143,29004,80,TCP,1817.0,722.0,636.0,0.4894525678690549,7,19667.0,66678.0,Normal,13:35:1d:00:8b:da,0
2026-01-01 08:38:32,233.9.182.134,20.40.167.120,49118,53,TCP,1722.0,512.0,4475.0,0.9002032837932649,2,41549.0,15437.0,Normal,d4:0b:dc:33:a2:06,1
2026-01-04 20:18:58,222.163.52.227,226.179.61.12,20707,53,TCP,1884.0,47.0,1788.0,0.5734779226861189,4,29421.0,27603.0,Normal,d6:26:05:8c:fb:8b,0
2026-01-01 08:14:39,25.84.128.17,89.87.13.244,18657,22,ICMP,1792.0,683.0,1408.0,0.2309973927931902,7,4335.0,66687.0,Normal,ee:79:23:09:62:8c,0
2026-01-04 16:39:56,1.2.25.149,28.128.23.158,36590,53,ICMP,744.0,229.0,910.0,0.04529340186015862,21,31131.0,62042.0,Normal,4a:ae:24:26:75:f8,1
2026-01-01 08:47:11,146.164.10.228,51.132.17.213,61443,22,ICMP,851.0,146.0,4972.0,0.32438950080369944,20,59869.0,44037.0,Normal,cd:2d:b8:26:26:85,1
2026-01-04 22:07:32,227.188.106.106,46.157.53.108,18176,21,UDP,1962.0,284.0,4922.0,0.06392637028146808,4,23134.0,49819.0,DoS,47:e4:b7:ef:30:fe,1
2026-01-02 06:43:22,88.222.244.15,177.12.106.208,21845,53,TCP,493.0,468.0,1185.0,0.6822109365850914,16,16962.0,17557.0,Normal,00:7e:38:e3:24:25,0
2026-01-04 05:59:56,178.148.216.146,47.18.188.63,22796,80,UDP,1412.0,86.0,4869.0,0.6671399680047047,11,57868.0,48211.0,Normal,ae:01:83:fb:88:4d,0
2026-01-01 02:07:50,1.248.41.227,117.16.250.226,38173,8080,TCP,1499.0,,252.0,,12,47730.0,38256.0,Normal,89:1e:13:6d:95:56,0
2026-01-02 07:09:14,252.104.252.128,54.171.91.252,31905,80,TCP,1953.0,483.0,3479.0,0.8782932309538006,9,33814.0,62748.0,Suspicious,c3:ac:77:fd:51:66,1
2026-01-01 21:21:16,44.249.184.99,146.249.141.61,62404,21,UDP,534.0,353.0,1637.0,0.38536237139622953,4,34359.0,16766.0,Normal,25:da:20:b9:d9:fc,0
2026-01-02 20:32:06,6.39.23.222,46.201.55.136,56527,443,ICMP,351.0,200.0,2585.0,0.6164444092940582,20,11852.0,53489.0,Probe,a6:f6:14:17:75:df,1
2026-01-06 05:18:15,122.24.135.55,162.161.36.66,12645,80,TCP,1486.0,87.0,5331.0,0.9875915891765207,11,34027.0,25812.0,DoS,31:08:91:2b:63:f2,1
2026-01-05 04:40:39,186.12.157.163,102.241.119.93,31566,80,TCP,,735.0,,0.09418744075768748,23,,,Probe,da:68:b7:f5:44:21,1
2026-01-06 02:36:54,253.229.78.194,45.145.116.192,19945,443,TCP,1488.0,172.0,3332.0,0.8366444067108842,4,23957.0,68278.0,Normal,08:e9:2b:de:7c:12,0
2026-01-03 13:00:28,200.219.110.12,35.124.44.177,37231,21,UDP,1408.0,432.0,4024.0,0.7921973784215941,6,56858.0,65800.0,DoS,c1:af:d6:ee:c0:a8,1
2026-01-01 21:58:40,14.119.203.131,48.59.126.58,14053,8080,UDP,681.0,129.0,4123.0,0.7793058019745033,19,30022.0,64515.0,Probe,e0:fc:48:d3:47:da,1
2026-01-06 05:01:03,140.40.44.211,80.222.156.197,33793,22,TCP,794.0,532.0,4679.0,0.3899783642567155,22,34421.0,44853.0,Normal,47:b9:23:d1:8c:6d,1
2026-01-01 03:55:14,251.124.229.94,118.94.5.219,58014,443,TCP,697.0,293.0,1773.0,0.4865085566195404,2,32241.0,8422.0,Probe,d0:a7:bc:81:db:fb,0
2026-01-03 06:29:07,72.100.209.159,124.41.216.110,53833,80,TCP,628.0,720.0,1392.0,0.9959897356210572,12,22528.0,32438.0,Normal,e7:b2:4c:ce:20:49,0
2026-01-04 03:10:36,155.185.198.20,230.87.62.54,32292,21,TCP,1031.0,377.0,4043.0,0.28748387813512377,24,44985.0,14856.0,Normal,1e:18:f8:1a:7a:24,1
2026-01-05 01:28:54,,28.188.70.49,55473,53,UDP,1823.0,244.0,2661.0,0.5780609828655486,16,14943.0,18413.0,Normal,,0
2026-01-05 07:23:47,199.252.5.50,169.147.23.52,50701,80,TCP,663.0,90.0,1845.0,0.6479799756450829,23,36384.0,52569.0,Normal,66:f2:bd:eb:13:e5,1
2026-01-01 16:49:50,120.63.90.144,253.7.195.119,22126,21,TCP,438.0,95.0,71.0,0.6692781150005925,4,16969.0,45995.0,DoS,a6:42:a4:64:08:bf,1
2026-01-03 21:35:13,64.227.187.45,96.83.242.25,46658,21,UDP,403.0,491.0,248.0,0.3415272973137876,1,51435.0,58571.0,Normal,2d:00:7b:c6:2d:f4,0
2026-01-02 19:37:24,217.15.170.63,16.121.3.82,28002,8080,TCP,,791.0,,0.8113502970508646,6,,,Normal,98:5f:59:75:ae:dd,0
2026-01-03 19:35:55,163.46.17.1,238.178.42.4,10744,22,TCP,1922.0,25.0,5426.0,0.6172347826390294,10,20750.0,68310.0,Normal,29:cf:38:92:e8:d1,0
2026-01-06 03:56:55,120.11.71.228,128.214.29.103,19709,22,TCP,205.0,515.0,2665.0,0.6753219343022936,15,52771.0,25980.0,Normal,53:33:b1:c6:20:52,0
2026-01-03 19:31:49,244.94.86.243,121.139.68.92,2274,22,TCP,1073.0,752.0,2757.0,0.7455171816725731,23,50278.0,60642.0,Suspicious,09:c4:9a:65:21:00,1
2026-01-02 01:33:55,41.144.75.111,15.242.47.217,16171,80,ICMP,615.0,384.0,696.0,0.27191335972606645,12,25571.0,59569.0,Normal,97:b2:04:9b:2f:86,0
2026-01-06 11:40:50,233.112.45.170,113.205.41.197,30768,443,TCP,158.0,,4013.0,,10,20045.0,5194.0,Suspicious,86:00:1a:6e:81:ae,0
2026-01-04 19:09:18,38.18.235.212,15.200.159.137,45012,8080,ICMP,1555.0,572.0,3734.0,0.7250617975625152,23,29790.0,47637.0,Normal,c1:62:5e:80:1f:02,1
2026-01-01 20:29:51,,75.164.198.227,36736,53,TCP,673.0,524.0,2850.0,0.9801421574360264,4,11800.0,162.0,DoS,,1
2026-01-01 04:02:44,179.34.173.17,213.123.13.187,44137,22,ICMP,,721.0,,0.4526866923200993,3,,,DoS,4b:d5:eb:de:98:4a,1
2026-01-03 10:39:43,153.203.225.253,44.153.81.88,43094,80,UDP,979.0,114.0,4957.0,0.724955174616636,12,43962.0,25243.0,Normal,6a:a3:c2:bb:93:7d,0
2026-01-04 16:44:01,,29.224.73.93,17021,21,ICMP,1152.0,777.0,3606.0,0.5887672965950688,18,49172.0,21078.0,Suspicious,,1
,89.42.55.71,114.106.29.36,27697,22,TCP,828.0,93.0,4506.0,0.114997073681392,1,22527.0,28536.0,Suspicious,f8:1c:ed:09:1b:a1,0
2026-01-03 17:44:35,131.188.249.241,185.195.7.43,31687,21,UDP,1148.0,62.0,3448.0,0.0677350971177837,8,52669.0,33650.0,DoS,8e:4b:ad:43:b8:8b,1
2026-01-04 23:35:14,243.211.36.121,216.138.67.143,9738,443,ICMP,1147.0,198.0,152.0,0.8648984650833023,11,54441.0,55423.0,Normal,4f:3f:71:b0:89:ac,0
2026-01-06 10:59:04,230.42.109.14,47.47.40.148,7518,22,TCP,432.0,519.0,62.0,0.074376081428557,6,24217.0,25538.0,Normal,cd:04:52:2c:89:40,0
2026-01-05 06:01:13,211.131.147.196,208.200.145.70,48286,22,UDP,1585.0,418.0,5647.0,0.05209687484090997,4,43119.0,62687.0,Normal,fd:a0:25:7d:f2:1a,0
2026-01-06 00:12:56,86.112.120.232,89.151.107.1,13333,8080,UDP,1096.0,6.0,1705.0,0.2727865992127495,23,42243.0,53919.0,Suspicious,e0:73:ed:94:98:4e,1
2026-01-05 23:04:15,40.215.39.98,115.96.138.111,20225,443,TCP,1995.0,604.0,1230.0,0.27080011879567323,16,7838.0,61615.0,Normal,b0:11:6b:4a:b5:e7,0
2026-01-05 16:36:21,60.59.85.130,93.43.241.6,46440,8080,ICMP,277.0,312.0,1886.0,0.5266888129439492,14,42736.0,5957.0,Normal,a1:ed:6c:bf:8b:4e,0
2026-01-02 02:04:32,127.234.158.125,121.115.125.109,8905,80,UDP,454.0,572.0,2754.0,0.5915957154600607,3,48589.0,12316.0,Normal,c7:44:51:cc:a8:fc,0
2026-01-03 01:19:32,184.77.9.110,96.83.147.14,7530,8080,TCP,325.0,507.0,3155.0,0.746786799304073,0,4271.0,57948.0,Normal,40:e9:bc:7b:92:1d,0
2026-01-04 01:47:18,155.245.196.211,226.219.51.1,21738,53,TCP,1794.0,238.0,540.0,0.4650783046787227,16,44518.0,65414.0,Normal,2c:ba:48:44:d9:bc,0
2026-01-05 01:26:11,138.252.227.249,164.106.126.152,50560,443,TCP,1204.0,438.0,4042.0,0.46447170113590064,17,21964.0,50307.0,Normal,7e:07:0d:09:29:a2,0
2026-01-03 20:21:02,24.89.103.50,75.175.7.248,35711,80,TCP,1235.0,95.0,4429.0,0.7064697873234592,2,35718.0,32547.0,Normal,7f:92:19:51:80:96,0
2026-01-01 22:32:23,62.137.72.123,139.248.99.200,10684,21,ICMP,728.0,407.0,1898.0,0.5829108523164793,7,41023.0,26015.0,Normal,6b:c5:db:1e:e6:16,0
2026-01-01 06:16:58,189.208.172.201,53.152.171.50,22031,22,ICMP,1582.0,466.0,889.0,0.17157267184415692,7,48188.0,11160.0,Normal,42:7e:52:cd:e3:02,0
2026-01-03 23:19:42,181.185.10.210,67.163.241.201,2626,53,TCP,1300.0,785.0,1306.0,0.49362541778663505,6,4474.0,37469.0,Normal,e5:2b:12:1d:18:25,0
2026-01-04 13:59:25,89.133.143.116,115.248.156.81,21262,22,UDP,136.0,183.0,4216.0,0.9064038729711394,13,43128.0,64178.0,Normal,16:32:8e:67:e6:db,0
2026-01-03 08:42:22,247.53.70.113,99.61.60.75,24242,8080,TCP,1036.0,792.0,5282.0,0.3512467515315971,2,31881.0,29141.0,DoS,66:8e:5f:c6:4d:a0,1
2026-01-02 00:14:30,51.166.4.158,14.203.64.4,3927,443,ICMP,1722.0,621.0,4460.0,0.5475874483712531,2,51158.0,7136.0,Probe,66:e7:21:56:c5:59,0
2026-01-03 20:23:56,93.193.162.248,68.87.112.178,46691,8080,TCP,,761.0,,0.6852936384868874,7,,,Normal,7a:0e:b7:41:55:61,0
2026-01-05 06:13:43,78.242.138.164,241.43.204.93,50867,21,ICMP,1710.0,393.0,291.0,0.26740216270413797,4,19769.0,49195.0,Suspicious,0d:65:3b:48:d7:7b,0
2026-01-02 15:55:03,108.119.150.199,202.109.45.226,62660,21,UDP,771.0,717.0,694.0,0.3281006776143577,23,10333.0,963.0,Normal,4e:e5:5f:bd:a3:f6,1
2026-01-02 06:50:02,118.13.153.137,219.197.11.193,48020,443,UDP,1494.0,584.0,4235.0,0.3598029046948168,7,42161.0,21689.0,Suspicious,19:29:9e:d1:12:77,1
2026-01-04 00:02:11,131.182.203.33,114.62.152.43,35771,443,TCP,1073.0,476.0,398.0,0.7895442844386817,24,59543.0,31217.0,Normal,96:2b:ba:81:41:87,1
2026-01-04 03:42:31,102.140.184.152,216.142.228.201,5300,8080,TCP,578.0,124.0,3654.0,0.13587325201770795,14,34281.0,44120.0,Normal,06:29:fc:22:ea:12,0
2026-01-03 03:28:22,155.184.62.26,41.76.91.107,2055,8080,UDP,774.0,66.0,4222.0,0.3233416492907132,15,41742.0,40465.0,Normal,b4:d6:e9:1e:22:c6,0
2026-01-04 23:11:25,240.113.72.62,23.44.35.219,60933,21,TCP,130.0,325.0,5605.0,0.1739555528529796,16,4980.0,10099.0,Probe,24:4d:b2:1e:21:d2,0
2026-01-04 09:57:32,212.2.206.146,112.243.38.152,20572,8080,TCP,1040.0,379.0,2190.0,0.7518166148847225,24,59506.0,37778.0,Normal,c9:c0:96:2b:de:b4,1
2026-01-05 15:59:40,,154.213.14.159,17335,21,TCP,909.0,460.0,1308.0,0.3092961082191711,14,5647.0,49813.0,Suspicious,,0
2026-01-06 18:47:42,75.46.99.145,238.87.32.123,65057,21,UDP,1769.0,454.0,948.0,0.7080882357265573,20,33335.0,24777.0,Normal,a0:0b:1a:ef:3c:f5,1
2026-01-06 04:28:01,39.174.191.115,161.139.112.65,6834,8080,TCP,221.0,775.0,3887.0,0.29744857874462804,19,48393.0,32201.0,Normal,0e:00:66:46:3f:a1,1
2026-01-04 09:02:19,150.94.95.145,119.62.76.57,63204,8080,TCP,361.0,635.0,2526.0,0.021329020310884683,19,28174.0,37683.0,Probe,fa:3a:7c:a6:52:8e,1
2026-01-03 07:17:17,204.96.114.78,254.158.149.162,56007,443,UDP,1781.0,205.0,5407.0,0.601540033204078,5,1846.0,27430.0,Normal,4e:75:f8:96:95:17,0
2026-01-01 21:44:08,57.223.80.247,215.154.183.130,52060,53,ICMP,1465.0,148.0,1528.0,0.6980284308204787,22,10662.0,14207.0,Normal,18:b6:71:0b:89:5d,1
2026-01-06 09:46:05,192.192.49.134,118.221.143.125,47624,22,ICMP,550.0,273.0,5748.0,0.740899147264796,12,21932.0,62850.0,Suspicious,c0:71:68:25:87:14,0
2026-01-04 21:26:31,132.43.101.112,66.161.27.211,28587,80,UDP,455.0,523.0,5570.0,0.03916500316344107,13,54434.0,51779.0,Normal,29:73:92:35:4a:55,0
2026-01-06 18:44:43,103.134.242.15,136.133.129.72,47090,80,TCP,1197.0,,169.0,,14,18762.0,59581.0,DoS,95:9a:f9:2f:9c:14,1
2026-01-02 22:06:17,11.130.249.148,235.122.202.99,18461,8080,UDP,1524.0,745.0,1351.0,0.6740703488991494,21,38799.0,13133.0,Suspicious,a4:28:b9:b7:99:50,1
2026-01-05 11:34:00,41.209.69.187,37.116.0.182,28549,80,TCP,1425.0,591.0,5440.0,0.7796107306869114,10,33771.0,35682.0,Probe,36:2d:ee:ae:1d:aa,0
2026-01-06 16:41:04,32.59.214.72,187.61.249.87,44563,443,TCP,1164.0,753.0,1543.0,0.862998444389866,15,22634.0,53041.0,Normal,11:39:ef:cb:49:0c,0
2026-01-02 22:13:11,135.91.116.225,73.212.238.21,38451,22,TCP,622.0,,932.0,,15,2600.0,20543.0,Normal,82:12:6f:43:a1:e8,0
2026-01-01 18:55:05,,202.41.158.113,27976,21,TCP,702.0,11.0,3326.0,0.11708998492864775,2,524.0,17477.0,Suspicious,,0
2026-01-01 08:02:30,227.83.209.234,15.45.113.55,27292,80,ICMP,271.0,117.0,3672.0,0.4343409664714576,2,40425.0,21296.0,Normal,37:c8:e2:2a:21:74,0
2026-01-03 18:39:03,41.72.44.1,167.122.154.177,32700,53,ICMP,863.0,,467.0,,7,42175.0,40056.0,Normal,42:0a:06:29:95:3b,0
2026-01-01 07:45:51,21.69.31.160,204.181.89.246,23218,22,TCP,286.0,542.0,3271.0,0.22213485052590543,22,59263.0,9755.0,Normal,98:40:e5:9e:a1:4a,1
2026-01-05 02:07:11,33.7.135.72,249.176.115.109,56356,80,TCP,1230.0,601.0,4732.0,0.4036330759705864,3,46230.0,61517.0,Suspicious,a0:71:64:1d:d6:7a,1
2026-01-03 00:43:06,221.68.172.178,185.107.31.187,49421,443,TCP,1827.0,247.0,1771.0,0.08376354566006672,2,19810.0,10850.0,Normal,f1:1d:06:e3:5c:cd,0
2026-01-04 04:52:34,125.245.127.101,234.98.113.191,27771,80,UDP,1790.0,56.0,3810.0,0.8439326094471523,8,19580.0,63089.0,Suspicious,e5:db:af:5f:26:10,1
2026-01-04 04:00:26,180.2.4.22,167.35.153.124,42363,80,TCP,47.0,777.0,5821.0,0.3926526374541993,12,31754.0,60032.0,Normal,61:22:7c:b6:a8:a1,0
2026-01-01 07:03:02,19.86.193.58,66.112.143.146,59590,22,TCP,1380.0,201.0,2940.0,0.4575955506344416,16,52322.0,52696.0,Probe,c3:b4:f3:55:a1:fc,0
2026-01-03 07:21:35,123.72.22.174,35.41.12.194,51460,53,TCP,1509.0,465.0,407.0,0.1338342581542562,23,27599.0,63569.0,Normal,0c:3e:82:b3:0a:29,1
2026-01-04 16:49:33,209.59.205.5,84.47.208.134,16174,443,UDP,1942.0,45.0,4345.0,0.10122926157863454,23,1484.0,17797.0,Normal,88:d1:e8:04:69:ef,1
2026-01-05 17:03:20,,118.116.62.11,14051,443,TCP,1034.0,427.0,1984.0,0.35881116310807626,24,12032.0,12286.0,Suspicious,,1
2026-01-06 13:56:55,137.18.81.19,168.28.29.177,41616,22,TCP,1657.0,435.0,625.0,0.021199019937575114,0,52832.0,7502.0,Normal,d1:d7:df:c3:af:f4,0
2026-01-05 18:36:33,41.232.244.105,110.18.254.148,1705,443,TCP,271.0,523.0,2165.0,0.5784655461713665,5,11773.0,46838.0,Normal,81:4c:ca:a0:1e:5b,0
2026-01-01 11:50:25,43.6.44.220,163.207.79.158,17148,8080,UDP,774.0,644.0,1617.0,0.46774333914495725,15,51036.0,40909.0,Normal,da:64:71:fc:3e:f4,0
2026-01-06 13:03:47,177.77.98.51,176.25.2.209,27995,22,UDP,1118.0,775.0,2297.0,0.725389948782897,0,32061.0,65429.0,Suspicious,87:8b:78:69:ae:fd,0
2026-01-05 05:38:08,35.155.23.135,33.193.63.71,43706,53,UDP,782.0,80.0,4938.0,0.2509093230755447,19,8977.0,14764.0,Normal,79:a7:56:1f:a8:96,1
2026-01-05 09:04:00,253.49.165.117,56.3.84.50,38218,8080,UDP,1309.0,26.0,1295.0,0.5656411166243354,1,39567.0,38815.0,Suspicious,e7:44:1b:b4:5a:98,0
2026-01-01 05:13:53,13.21.254.78,172.174.38.13,43714,8080,ICMP,454.0,497.0,1808.0,0.3368661354878725,13,39363.0,41892.0,Normal,6a:1e:1a:b0:e2:c4,0
2026-01-01 18:35:00,194.51.32.112,155.197.91.211,5348,80,UDP,1841.0,159.0,4631.0,0.06668376765091666,13,54545.0,31339.0,Normal,33:28:8d:78:be:3c,0
2026-01-01 04:50:13,217.201.154.117,5.171.9.107,63594,8080,TCP,786.0,310.0,2057.0,0.1814115826787931,7,26554.0,15829.0,Normal,5d:5e:05:1b:6f:fd,0
2026-01-01 01:25:43,184.13.86.166,191.125.187.106,21978,22,ICMP,1404.0,649.0,2907.0,0.061180997425720696,3,38811.0,62434.0,Normal,ec:29:40:01:93:4e,0
2026-01-06 15:32:25,125.132.69.201,196.27.12.155,32136,53,UDP,1715.0,798.0,5799.0,0.22317115227218765,20,33872.0,50926.0,Normal,c4:22:81:06:26:e5,1
2026-01-03 05:18:57,239.74.75.244,184.2.188.56,13903,443,UDP,745.0,502.0,673.0,0.12550086850965436,19,16962.0,14524.0,Probe,75:e5:cb:65:f4:a8,1
2026-01-03 15:23:25,,130.23.128.92,10829,443,UDP,1166.0,309.0,1660.0,0.42357697350232126,8,17337.0,50788.0,Normal,,0
2026-01-02 08:15:07,150.14.135.72,3.0.164.113,17566,443,TCP,419.0,,2384.0,,18,47478.0,31335.0,Probe,d0:44:a5:dd:08:be,0
2026-01-05 00:01:01,131.3.10.211,218.253.214.187,27769,80,ICMP,936.0,295.0,5262.0,0.08653112762394599,4,8374.0,15611.0,Suspicious,01:78:41:60:6e:1a,0
2026-01-03 21:32:56,,130.31.35.211,37086,8080,ICMP,920.0,61.0,3320.0,0.8750531156734445,13,24159.0,14131.0,Normal,,0
2026-01-06 01:30:09,75.11.64.152,155.48.103.13,12449,443,TCP,1542.0,70.0,5538.0,0.7506556627079894,19,1059.0,43156.0,DoS,8e:a8:cb:99:a7:7c,1
2026-01-04 10:27:01,189.151.78.61,210.65.10.251,65358,80,ICMP,598.0,772.0,2550.0,0.3886206778159502,14,19375.0,7599.0,Probe,d6:65:cb:e2:4b:dd,0
2026-01-06 13:31:51,227.207.175.152,137.105.228.66,58203,443,UDP,861.0,,2816.0,,1,7998.0,46779.0,Normal,fa:80:34:21:10:ae,0
2026-01-05 00:24:19,108.9.147.51,124.14.73.25,47074,8080,UDP,1636.0,387.0,4000.0,0.7425705411980063,2,34136.0,24165.0,Probe,be:ba:8e:24:ba:66,0
2026-01-05 09:17:57,103.39.71.212,11.91.140.183,55657,443,ICMP,77.0,452.0,3698.0,0.44311743914107204,2,42596.0,68326.0,Suspicious,39:19:dd:ac:b6:4f,1
2026-01-06 16:22:05,214.174.210.73,25.23.189.247,12439,443,ICMP,716.0,184.0,1921.0,0.8427576331706988,13,54122.0,34963.0,Normal,b8:b9:8f:0b:c7:0e,0
2026-01-01 13:11:37,110.219.202.202,87.122.184.168,19588,443,ICMP,,,,,12,,,Normal,0d:d1:49:07:6d:12,0
2026-01-01 14:59:21,43.49.217.111,184.21.133.124,14843,443,ICMP,450.0,270.0,1731.0,0.9429540004995591,6,2964.0,1614.0,Probe,d5:84:37:2f:b2:a8,0
2026-01-01 09:52:41,76.18.76.192,26.176.119.185,41554,53,UDP,1730.0,361.0,5014.0,0.9634258843103634,20,40634.0,36943.0,DoS,4f:2a:94:58:9b:60,1
2026-01-03 05:20:36,79.150.198.61,254.26.10.44,26499,53,UDP,1439.0,355.0,1681.0,0.6159729727599248,10,18158.0,2624.0,Normal,a7:b2:49:b0:b3:04,0
2026-01-05 21:43:14,46.244.235.227,142.84.207.250,25637,8080,UDP,1347.0,426.0,1509.0,0.9852100488508784,2,17969.0,31205.0,Suspicious,1a:b0:a2:32:99:98,0
2026-01-03 18:24:32,101.100.49.197,54.231.102.151,29287,22,ICMP,689.0,158.0,1967.0,0.22138008576418333,22,15397.0,50795.0,Suspicious,4e:0a:06:96:a2:af,1
2026-01-03 14:17:43,147.115.177.170,162.226.226.240,24150,8080,ICMP,304.0,,3500.0,,0,12107.0,8626.0,Normal,e5:0b:fb:31:ae:38,0
2026-01-02 21:20:26,64.213.98.183,105.251.71.253,61538,80,ICMP,173.0,163.0,2899.0,0.8140372044884636,6,48818.0,40528.0,Probe,29:7e:88:a5:81:0a,0
2026-01-02 01:52:15,157.62.74.41,253.242.57.239,64971,443,UDP,411.0,399.0,557.0,0.9333937699463811,21,55184.0,29316.0,Normal,cf:76:a9:26:94:54,1
