Traffic_Flag,Login_Attempts,Connection_Duration,Packets_Per_Second,Error_Rate,Packet_Size,Label
3,17,105.0,5900.0,0.3525707167131118,420.0,0
2,15,483.0,5020.0,0.3320879671770118,1060.0,0
1,8,337.0,2706.0,0.3843178281229479,1794.0,0
1,13,628.0,4076.0,0.8678794037514846,433.0,0
1,15,525.0,42.0,0.4161780252228111,1820.0,0
3,18,222.0,3724.0,0.8813033826250071,616.0,0
3,21,375.0,4621.0,0.7739586007714012,269.0,1
1,11,100.0,2833.0,0.4499829643039181,333.0,0
3,24,649.0,5583.0,0.0192051923927021,130.0,1
1,20,405.0,5013.0,0.428756433291891,85.0,1
1,12,678.0,869.0,0.3537277715608917,1196.0,0
3,10,730.0,1092.0,0.5726165185078083,1258.0,0
1,6,581.0,2971.0,0.3723588524230923,1006.0,0
1,24,105.0,305.0,0.6084502858042024,600.0,1
1,17,87.0,869.0,0.0093256531981461,1291.0,0
1,24,318.0,1520.0,0.2544729819763426,1320.0,1
1,14,421.0,2914.0,0.5366535623824323,330.0,0
1,4,302.0,1386.0,0.0707586466705928,608.0,0
0,20,474.0,1275.0,0.8851481540952751,889.0,1
1,0,457.0,2914.0,0.1087173424768188,1090.0,0
1,0,285.0,1306.0,0.3453673052695385,572.0,0
1,22,311.0,4821.0,0.2796987730444116,113.0,1
3,24,229.0,797.0,0.6807162693471323,1579.0,1
1,6,619.0,4878.0,0.3680553141937145,681.0,0
2,17,677.0,1323.0,0.1624393072415392,960.0,0
1,8,27.0,3117.0,0.9586081403348378,651.0,0
3,9,795.0,4491.0,0.6932915562140042,866.0,1
1,22,165.0,4767.0,0.825279054965158,1433.0,1
1,18,336.0,4896.0,0.8713882156279193,1449.0,0
1,5,354.0,495.0,0.9630237156598142,1296.0,0
1,22,51.0,1408.0,0.6981431495217066,120.0,1
1,17,297.0,2663.0,0.3570540102035168,550.0,0
3,11,9.0,5984.0,0.0247685716690759,99.0,1
2,6,596.0,4140.0,0.4653132704869323,1194.0,0
1,17,632.0,2801.0,0.4816328767878295,129.0,0
3,7,39.0,4881.0,0.3232965667314608,1498.0,0
3,24,734.0,4926.0,0.0446930769695427,1865.0,1
1,6,291.0,1231.0,0.6619769299866058,520.0,0
1,24,89.0,2329.0,0.2854960270069462,1489.0,1
1,10,44.0,281.0,0.9484209250303068,796.0,0
1,4,618.0,3540.0,0.259753419608145,361.0,0
1,7,566.0,4362.0,0.5397591105038241,1556.0,0
1,23,162.0,5965.0,0.7834908608557569,137.0,1
3,20,77.0,2971.0,0.207478447170702,1006.0,1
1,14,118.0,1726.0,0.4279674244075221,1461.0,0
1,6,47.0,5278.0,0.3642633702024843,314.0,0
0,20,400.0,1437.0,0.4961485432834901,1178.0,1
1,12,728.0,5157.0,0.004227680049635,415.0,0
1,5,357.0,455.0,0.0678701297326082,1942.0,0
3,20,500.0,298.0,0.6070600521744461,560.0,1
0,8,642.0,2633.0,0.7262993536867924,258.0,1
1,21,53.0,1041.0,0.9642625662809158,1805.0,1
1,22,334.0,1641.0,0.4358175191144964,196.0,1
1,17,311.0,2971.0,0.9551397119896446,1006.0,0
1,3,453.0,829.0,0.7687748436895803,1204.0,0
1,4,75.0,691.0,0.9413271015156858,560.0,0
1,9,170.0,2971.0,0.8466151398428864,1006.0,1
0,22,219.0,1307.0,0.4085138669045287,1314.0,1
0,10,651.0,1121.0,0.7834389495211824,948.0,1
1,18,547.0,5445.0,0.320502351083256,1515.0,0
1,9,548.0,4497.0,0.154701827568898,1144.0,0
1,8,400.0,2275.0,0.4961485432834901,284.0,0
1,18,129.0,792.0,0.0966587723644393,1501.0,0
3,7,103.0,2971.0,0.5142460910167238,1006.0,1
1,19,19.0,3772.0,0.5816986675262843,658.0,1
1,9,116.0,4209.0,0.3600925443324062,1892.0,0
1,14,423.0,554.0,0.8657047256362594,452.0,0
1,10,629.0,925.0,0.4887441823531339,1410.0,0
0,13,731.0,4616.0,0.3762551506708631,1495.0,1
1,2,400.0,2698.0,0.4961485432834901,85.0,0
3,15,613.0,4563.0,0.6458304803330525,1226.0,0
1,15,154.0,2279.0,0.4833962467912894,1521.0,0
1,7,549.0,2479.0,0.1964883185461596,1020.0,0
1,8,659.0,4141.0,0.0996511575699317,1496.0,0
1,9,5.0,5033.0,0.6648636157095332,1450.0,0
1,1,276.0,1364.0,0.8809233684074478,762.0,0
1,19,650.0,1716.0,0.3313908693484566,1032.0,1
1,14,400.0,2543.0,0.4961485432834901,513.0,0
2,11,432.0,2971.0,0.2570638477590231,1006.0,0
1,12,416.0,2971.0,0.4029060294482949,1006.0,0
1,21,75.0,5569.0,0.9489766063109516,1738.0,1
3,6,467.0,5852.0,0.9274568207994224,474.0,0
3,22,507.0,5536.0,0.0242069598791756,155.0,1
3,15,161.0,537.0,0.950527625458241,1641.0,1
0,19,485.0,2967.0,0.7386213161022915,636.0,1
1,6,379.0,2782.0,0.0721177807691177,1372.0,0
1,4,103.0,162.0,0.6238464872792518,1021.0,0
1,0,335.0,2292.0,0.7803258741362787,1843.0,0
0,7,495.0,5061.0,0.8678234488313337,1386.0,1
1,9,752.0,2903.0,0.5260758889963969,1314.0,0
1,8,106.0,3373.0,0.893233850965957,1556.0,1
1,15,76.0,1136.0,0.4511095586699701,320.0,0
0,16,188.0,1998.0,0.7486040503368319,939.0,1
1,0,284.0,2971.0,0.5431821805801353,1006.0,0
3,11,466.0,3143.0,0.321636416676852,1422.0,0
1,21,400.0,2971.0,0.4961485432834901,1006.0,1
3,4,639.0,3567.0,0.4681691769108134,1113.0,0
1,9,407.0,2124.0,0.2982421181113082,783.0,0
1,17,400.0,4899.0,0.4961485432834901,1869.0,0
1,16,321.0,5100.0,0.8458135355063437,905.0,0
1,10,282.0,2610.0,0.791628397753717,1628.0,0
0,6,342.0,287.0,0.1000118848865564,770.0,1
1,17,305.0,4199.0,0.9746726736302328,1662.0,1
1,15,131.0,2532.0,0.6061775872478534,712.0,0
3,20,12.0,5277.0,0.6032085711067933,635.0,1
2,17,545.0,475.0,0.8377483187557568,508.0,0
1,3,195.0,5648.0,0.9399666109451638,1846.0,1
1,0,597.0,2971.0,0.1581878435924427,1006.0,0
1,20,519.0,859.0,0.9365083136100784,65.0,1
3,22,689.0,1645.0,0.3133472884570032,1715.0,1
1,21,654.0,5791.0,0.2222403292700523,651.0,1
2,2,462.0,3839.0,0.6036646507601373,216.0,0
1,15,302.0,280.0,0.7994358700839928,1695.0,0
1,14,265.0,3607.0,0.5854427895540354,1715.0,0
1,0,106.0,5224.0,0.2719112863725339,1998.0,0
1,14,467.0,5545.0,0.9226504689417276,818.0,0
1,21,730.0,1329.0,0.5830896342392676,1930.0,1
1,16,419.0,5258.0,0.2772739450844962,579.0,0
2,7,195.0,2971.0,0.3331711292200131,1006.0,0
1,2,469.0,1444.0,0.0279192106021957,1122.0,0
1,6,567.0,2297.0,0.8267610850234293,375.0,0
1,24,756.0,5564.0,0.899423465561783,1505.0,1
3,0,44.0,4124.0,0.0640156198974475,199.0,0
1,11,17.0,3497.0,0.7653988530135034,1835.0,0
1,21,61.0,5842.0,0.5179577348987485,265.0,1
3,24,574.0,182.0,0.1908078189389461,1032.0,1
1,5,636.0,5053.0,0.9919279428310808,883.0,0
3,21,87.0,1660.0,0.4153129049393884,1144.0,1
1,9,539.0,709.0,0.3005378281649717,1559.0,0
1,17,390.0,4968.0,0.9039899747206382,929.0,0
2,6,302.0,4233.0,0.1828066813830579,244.0,0
3,16,31.0,2971.0,0.5551850829915947,1006.0,0
1,22,573.0,4640.0,0.159709534349546,1123.0,1
2,18,102.0,541.0,0.0013362485635436,280.0,0
1,12,771.0,2971.0,0.5126024927794219,1006.0,0
3,24,265.0,5937.0,0.3629859120187233,246.0,1
2,24,251.0,1639.0,0.3831504705560028,1716.0,1
1,4,774.0,3946.0,0.120348153687574,1702.0,0
1,14,39.0,657.0,0.8314586492876004,199.0,0
1,22,400.0,3186.0,0.4961485432834901,595.0,1
3,0,457.0,3721.0,0.5746221092190715,83.0,0
2,13,466.0,4905.0,0.4663867880175938,842.0,0
2,24,282.0,4680.0,0.1632897796255283,283.0,1
1,13,400.0,2826.0,0.4961485432834901,979.0,0
1,4,530.0,2360.0,0.300426872312613,1180.0,0
1,22,443.0,5110.0,0.4104652580128841,1863.0,1
2,7,495.0,4432.0,0.0082778573325137,1819.0,0
1,16,791.0,1324.0,0.4206485925061001,725.0,0
0,0,24.0,1778.0,0.4702859205296372,1647.0,1
1,22,297.0,4654.0,0.584156898361625,1105.0,1
2,21,741.0,1076.0,0.2307195029444863,642.0,1
1,11,312.0,5667.0,0.4813019671501034,139.0,0
1,3,585.0,3208.0,0.8750317035157495,829.0,0
3,15,444.0,1289.0,0.4009431486297167,1932.0,0
1,1,551.0,3044.0,0.6551070470234895,1156.0,0
1,19,260.0,563.0,0.0195515900274056,572.0,1
1,14,400.0,3731.0,0.4961485432834901,1771.0,0
1,7,452.0,979.0,0.2555065072522071,1646.0,0
1,18,399.0,398.0,0.6552332441339382,1871.0,0
1,12,261.0,5537.0,0.4962173455043401,545.0,0
0,7,521.0,411.0,0.1027965298485881,1018.0,1
3,9,43.0,2457.0,0.0262143403094402,772.0,0
1,0,6.0,2856.0,0.2052782096660989,1419.0,0
1,24,632.0,2971.0,0.3381840431581507,1006.0,1
1,6,117.0,4298.0,0.3590290733494788,1934.0,0
1,4,774.0,4151.0,0.2527455114241784,726.0,0
1,16,123.0,2238.0,0.7465416312486418,894.0,0
1,7,279.0,4722.0,0.3419490780486516,693.0,0
1,1,772.0,5845.0,0.2329221865573871,183.0,0
0,24,307.0,4089.0,0.6611685242253853,1761.0,1
3,3,616.0,5481.0,0.4181392182369741,1693.0,0
1,7,367.0,2855.0,0.974693873885145,1958.0,1
1,14,155.0,1587.0,0.5508983563730951,1896.0,0
1,6,29.0,5832.0,0.0754583768534673,1789.0,0
3,23,380.0,2006.0,0.6907097743900749,1072.0,1
0,4,441.0,4485.0,0.4574442683658999,1996.0,1
0,9,637.0,1568.0,0.6674204375258569,772.0,1
1,23,750.0,5464.0,0.7608040476538838,1715.0,1
0,11,13.0,3344.0,0.8458694399294127,1729.0,1
1,4,538.0,697.0,0.574135455793646,1948.0,0
3,1,610.0,1158.0,0.0797609122839022,1067.0,0
1,22,737.0,3444.0,0.1491687912509479,1813.0,1
3,13,761.0,263.0,0.2841346394636891,617.0,1
2,5,49.0,1209.0,0.3476846596395669,880.0,0
1,8,452.0,2971.0,0.2947262872965951,1006.0,0
1,19,157.0,4423.0,0.5396724798301328,1252.0,1
0,12,572.0,197.0,0.8418712164462079,1025.0,1
3,23,24.0,3058.0,0.8506308068189409,1976.0,1
1,13,187.0,2971.0,0.4836299922036923,1006.0,0
1,3,268.0,3052.0,0.5941768317393118,1848.0,0
2,11,51.0,4796.0,0.2784297617400064,1393.0,0
1,2,73.0,3176.0,0.7722415781019938,1272.0,0
2,0,51.0,3164.0,0.0544339257611131,746.0,0
1,17,783.0,4305.0,0.6568374362943643,129.0,0
1,21,318.0,5336.0,0.5759783611249286,230.0,1
0,0,205.0,1619.0,0.2497946523462713,521.0,1
3,16,49.0,3696.0,0.4321654199472414,1016.0,0
1,12,730.0,101.0,0.6858207983976268,891.0,0
0,9,589.0,5245.0,0.3964842545808665,740.0,1
3,8,1.0,804.0,0.7286205429221788,1532.0,1
1,11,467.0,1916.0,0.5465174574003075,1348.0,0
1,19,696.0,4851.0,0.5995673829939309,150.0,1
1,20,400.0,3969.0,0.4961485432834901,616.0,1
1,3,465.0,1865.0,0.2759402449492141,492.0,0
3,21,519.0,4300.0,0.7375307462216757,1366.0,1
1,17,571.0,3118.0,0.7890808230828977,443.0,0
3,15,384.0,107.0,0.5162209576693821,1193.0,0
1,8,439.0,5748.0,0.2314846261860725,903.0,0
3,2,400.0,525.0,0.4961485432834901,1265.0,0
3,10,400.0,2606.0,0.4961485432834901,874.0,0
1,2,400.0,4826.0,0.063662648639618,340.0,0
0,6,784.0,1290.0,0.926795779926688,1275.0,1
1,8,324.0,160.0,0.5368629175381237,1040.0,0
1,9,256.0,4013.0,0.403611205540438,1279.0,0
3,13,496.0,5039.0,0.5185389064716912,794.0,0
1,19,231.0,2971.0,0.5683288449711148,1006.0,1
1,15,400.0,4261.0,0.4961485432834901,1575.0,0
1,8,400.0,3655.0,0.4961485432834901,405.0,0
0,11,133.0,2971.0,0.0177473592664624,1006.0,1
1,5,562.0,3464.0,0.7205864272361047,1403.0,0
1,11,737.0,1713.0,0.9091395111745372,751.0,0
3,18,641.0,4057.0,0.0125772273119987,744.0,0
1,16,679.0,2187.0,0.1494563905673207,1737.0,0
1,14,787.0,354.0,0.3133057971394219,79.0,0
3,3,318.0,5306.0,0.6312040422124505,1404.0,0
1,8,590.0,3425.0,0.6820934132303493,1439.0,0
1,19,760.0,2114.0,0.4066319942717752,1519.0,1
1,1,256.0,2082.0,0.8353047740049592,1152.0,0
0,15,185.0,5167.0,0.7780107739694416,874.0,1
1,0,141.0,3882.0,0.1732299706262021,178.0,0
2,24,789.0,2247.0,0.6867022635481714,355.0,1
1,5,21.0,4658.0,0.74240443020737,1681.0,0
2,2,502.0,3780.0,0.4982435758240408,941.0,0
2,5,323.0,892.0,0.152091323393362,463.0,0
1,15,310.0,3428.0,0.2030922809157763,1397.0,0
1,21,741.0,1983.0,0.5663585954319651,274.0,1
3,23,545.0,5800.0,0.2523132819489722,408.0,1
1,15,29.0,4155.0,0.949678816222805,1962.0,1
1,16,722.0,1970.0,0.1323477741650863,968.0,0
1,17,73.0,5767.0,0.4805468145759317,409.0,0
1,13,10.0,4150.0,0.2511352161457194,54.0,0
1,8,14.0,1210.0,0.7173331354553141,1948.0,0
1,16,743.0,2843.0,0.8934095439711272,1186.0,0
2,3,285.0,5838.0,0.9623983262807893,1628.0,1
0,6,181.0,1248.0,0.2514914205347356,1829.0,1
1,19,593.0,4634.0,0.4077300044515214,1840.0,1
1,7,722.0,636.0,0.4894525678690549,1817.0,0
1,2,512.0,4475.0,0.9002032837932649,1722.0,1
1,4,47.0,1788.0,0.5734779226861189,1884.0,0
1,7,683.0,1408.0,0.2309973927931902,1792.0,0
1,21,229.0,910.0,0.0452934018601586,744.0,1
1,20,146.0,4972.0,0.3243895008036994,851.0,1
0,4,284.0,4922.0,0.063926370281468,1962.0,1
1,16,468.0,1185.0,0.6822109365850914,493.0,0
1,11,86.0,4869.0,0.6671399680047047,1412.0,0
1,12,400.0,252.0,0.4961485432834901,1499.0,0
3,9,483.0,3479.0,0.8782932309538006,1953.0,1
1,4,353.0,1637.0,0.3853623713962295,534.0,0
2,20,200.0,2585.0,0.6164444092940582,351.0,1
0,11,87.0,5331.0,0.9875915891765208,1486.0,1
2,23,735.0,2971.0,0.0941874407576874,1006.0,1
1,4,172.0,3332.0,0.8366444067108842,1488.0,0
0,6,432.0,4024.0,0.7921973784215941,1408.0,1
2,19,129.0,4123.0,0.7793058019745033,681.0,1
1,22,532.0,4679.0,0.3899783642567155,794.0,1
2,2,293.0,1773.0,0.4865085566195404,697.0,0
1,12,720.0,1392.0,0.9959897356210572,628.0,0
1,24,377.0,4043.0,0.2874838781351237,1031.0,1
1,16,244.0,2661.0,0.5780609828655486,1823.0,0
1,23,90.0,1845.0,0.6479799756450829,663.0,1
0,4,95.0,71.0,0.6692781150005925,438.0,1
1,1,491.0,248.0,0.3415272973137876,403.0,0
1,6,791.0,2971.0,0.8113502970508646,1006.0,0
1,10,25.0,5426.0,0.6172347826390294,1922.0,0
1,15,515.0,2665.0,0.6753219343022936,205.0,0
3,23,752.0,2757.0,0.7455171816725731,1073.0,1
1,12,384.0,696.0,0.2719133597260664,615.0,0
3,10,400.0,4013.0,0.4961485432834901,158.0,0
1,23,572.0,3734.0,0.7250617975625152,1555.0,1
0,4,524.0,2850.0,0.9801421574360264,673.0,1
0,3,721.0,2971.0,0.4526866923200993,1006.0,1
1,12,114.0,4957.0,0.724955174616636,979.0,0
3,18,777.0,3606.0,0.5887672965950688,1152.0,0
3,1,93.0,4506.0,0.114997073681392,828.0,0
0,8,62.0,3448.0,0.0677350971177837,1148.0,1
1,11,198.0,152.0,0.8648984650833023,1147.0,0
1,6,519.0,62.0,0.074376081428557,432.0,0
1,4,418.0,5647.0,0.0520968748409099,1585.0,0
3,23,6.0,1705.0,0.2727865992127495,1096.0,1
1,16,604.0,1230.0,0.2708001187956732,1995.0,0
1,14,312.0,1886.0,0.5266888129439492,277.0,0
1,3,572.0,2754.0,0.5915957154600607,454.0,0
1,0,507.0,3155.0,0.746786799304073,325.0,0
1,16,238.0,540.0,0.4650783046787227,1794.0,0
1,17,438.0,4042.0,0.4644717011359006,1204.0,0
1,2,95.0,4429.0,0.7064697873234592,1235.0,0
1,7,407.0,1898.0,0.5829108523164793,728.0,0
1,7,466.0,889.0,0.1715726718441569,1582.0,0
1,6,785.0,1306.0,0.493625417786635,1300.0,0
1,13,183.0,4216.0,0.9064038729711394,136.0,0
0,2,792.0,5282.0,0.3512467515315971,1036.0,1
2,2,621.0,4460.0,0.5475874483712531,1722.0,0
1,7,761.0,2971.0,0.6852936384868874,1006.0,0
3,4,393.0,291.0,0.2674021627041379,1710.0,0
1,23,717.0,694.0,0.3281006776143577,771.0,1
3,7,584.0,4235.0,0.3598029046948168,1494.0,0
1,24,476.0,398.0,0.7895442844386817,1073.0,1
1,14,124.0,3654.0,0.1358732520177079,578.0,0
1,15,66.0,4222.0,0.3233416492907132,774.0,0
2,16,325.0,5605.0,0.1739555528529796,130.0,0
1,24,379.0,2190.0,0.7518166148847225,1040.0,1
3,14,460.0,1308.0,0.3092961082191711,909.0,0
1,20,454.0,948.0,0.7080882357265573,1769.0,1
1,19,775.0,3887.0,0.297448578744628,221.0,1
2,19,635.0,2526.0,0.0213290203108846,361.0,1
1,5,205.0,5407.0,0.601540033204078,1781.0,0
1,22,148.0,1528.0,0.6980284308204787,1465.0,1
3,12,273.0,5748.0,0.740899147264796,550.0,0
1,13,523.0,5570.0,0.039165003163441,455.0,0
0,14,400.0,169.0,0.4961485432834901,1197.0,1
3,21,745.0,1351.0,0.6740703488991494,1524.0,1
2,10,591.0,5440.0,0.7796107306869114,1425.0,0
1,15,753.0,1543.0,0.862998444389866,1164.0,0
1,15,400.0,932.0,0.4961485432834901,622.0,0
3,2,11.0,3326.0,0.1170899849286477,702.0,0
1,2,117.0,3672.0,0.4343409664714576,271.0,0
1,7,400.0,467.0,0.4961485432834901,863.0,0
1,22,542.0,3271.0,0.2221348505259054,286.0,1
3,3,601.0,4732.0,0.4036330759705864,1230.0,0
1,2,247.0,1771.0,0.0837635456600667,1827.0,0
3,8,56.0,3810.0,0.8439326094471523,1790.0,1
1,12,777.0,5821.0,0.3926526374541993,47.0,0
2,16,201.0,2940.0,0.4575955506344416,1380.0,0
1,23,465.0,407.0,0.1338342581542562,1509.0,1
1,23,45.0,4345.0,0.1012292615786345,1942.0,1
3,24,427.0,1984.0,0.3588111631080762,1034.0,1
1,0,435.0,625.0,0.0211990199375751,1657.0,0
1,5,523.0,2165.0,0.5784655461713665,271.0,0
1,15,644.0,1617.0,0.4677433391449572,774.0,0
3,0,775.0,2297.0,0.725389948782897,1118.0,0
1,19,80.0,4938.0,0.2509093230755447,782.0,1
3,1,26.0,1295.0,0.5656411166243354,1309.0,0
1,13,497.0,1808.0,0.3368661354878725,454.0,0
1,13,159.0,4631.0,0.0666837676509166,1841.0,0
1,7,310.0,2057.0,0.1814115826787931,786.0,0
1,3,649.0,2907.0,0.0611809974257206,1404.0,0
1,20,798.0,5799.0,0.2231711522721876,1715.0,1
2,19,502.0,673.0,0.1255008685096543,745.0,1
1,8,309.0,1660.0,0.4235769735023212,1166.0,0
2,18,400.0,2384.0,0.4961485432834901,419.0,0
3,4,295.0,5262.0,0.0865311276239459,936.0,0
1,13,61.0,3320.0,0.8750531156734445,920.0,0
0,19,70.0,5538.0,0.7506556627079894,1542.0,1
2,14,772.0,2550.0,0.3886206778159502,598.0,0
1,1,400.0,2816.0,0.4961485432834901,861.0,0
2,2,387.0,4000.0,0.7425705411980063,1636.0,0
3,2,452.0,3698.0,0.443117439141072,77.0,0
1,13,184.0,1921.0,0.8427576331706988,716.0,0
1,12,400.0,2971.0,0.4961485432834901,1006.0,0
2,6,270.0,1731.0,0.9429540004995592,450.0,0
0,20,361.0,5014.0,0.9634258843103634,1730.0,1
1,10,355.0,1681.0,0.6159729727599248,1439.0,0
3,2,426.0,1509.0,0.9852100488508784,1347.0,0
3,22,158.0,1967.0,0.2213800857641833,689.0,1
1,0,400.0,3500.0,0.4961485432834901,304.0,0
2,6,163.0,2899.0,0.8140372044884636,173.0,0
1,21,399.0,557.0,0.9333937699463812,411.0,1
1,1,683.0,2761.0,0.0614428410749354,1151.0,0
1,6,562.0,3973.0,0.5747922610821566,412.0,0
3,21,317.0,5269.0,0.1215269368919156,1676.0,1
1,8,446.0,5322.0,0.7396447333990559,853.0,0
1,10,751.0,429.0,0.257860900526093,934.0,0
1,19,772.0,2634.0,0.5283750725700249,949.0,1
1,0,104.0,1377.0,0.1495020649640152,1867.0,0
1,19,476.0,637.0,0.6535149960206793,916.0,1
3,10,554.0,5011.0,0.2740418405487763,1146.0,0
1,8,786.0,3409.0,0.4554520585623248,868.0,0
1,2,786.0,2414.0,0.5690893762774634,1312.0,0
1,1,562.0,2971.0,0.7427733348139948,1006.0,0
3,5,585.0,564.0,0.181309798984843,1161.0,1
3,17,322.0,4641.0,0.4284244558056088,1225.0,1
1,14,158.0,5083.0,0.2300892317017169,167.0,0
1,3,518.0,2621.0,0.1076375466050916,418.0,0
1,24,442.0,2210.0,0.6391634462020821,1569.0,1
1,11,737.0,5796.0,0.7875714245013542,1308.0,0
3,14,400.0,1778.0,0.4961485432834901,1338.0,0
2,5,329.0,3403.0,0.3707308029404764,1042.0,0
0,15,711.0,3456.0,0.7332888436074362,956.0,1
1,21,28.0,3534.0,0.1559974097538294,1829.0,1
1,2,63.0,3811.0,0.4278593144523636,933.0,0
1,14,226.0,1775.0,0.3994971018029125,1218.0,0
1,24,651.0,2971.0,0.083186369037644,1006.0,1
1,17,787.0,5557.0,0.7311573456599564,43.0,0
2,21,86.0,4511.0,0.7764048413258242,1815.0,1
1,15,598.0,2770.0,0.2626970874892086,1124.0,0
1,7,400.0,5865.0,0.4961485432834901,1949.0,0
1,6,650.0,82.0,0.0258471149172577,371.0,0
1,13,367.0,1214.0,0.7552770366875207,1737.0,0
3,12,299.0,4705.0,0.515741787387388,1974.0,0
3,0,167.0,2852.0,0.0267648278179012,1500.0,0
2,9,677.0,1169.0,0.8923216998631648,608.0,0
1,22,12.0,1537.0,0.6925955942992678,421.0,1
1,23,568.0,2071.0,0.0778248497154152,456.0,1
1,16,235.0,4767.0,0.1981660337607408,1588.0,0
1,22,495.0,4381.0,0.2619649469071351,1812.0,1
0,4,63.0,3593.0,0.7403320506384155,1512.0,1
0,22,68.0,2295.0,0.5261002821837193,1418.0,1
1,17,362.0,2384.0,0.2463107960293983,1876.0,0
3,3,310.0,3664.0,0.1622109399562837,656.0,1
3,0,35.0,4184.0,0.0444468520172139,611.0,0
3,0,237.0,286.0,0.7183140406980003,981.0,0
1,10,613.0,3208.0,0.2013084004242952,616.0,0
1,11,257.0,1545.0,0.0516031780563241,1990.0,0
0,11,722.0,2623.0,0.8708555871293278,1286.0,1
1,11,528.0,3325.0,0.536210024606391,566.0,0
2,11,259.0,4291.0,0.1023890601446054,137.0,0
1,9,378.0,56.0,0.288962613901768,254.0,0
1,14,71.0,3533.0,0.8554760685722586,640.0,0
1,13,240.0,5446.0,0.2653144726034704,1760.0,0
0,2,605.0,4230.0,0.0547452103265344,815.0,1
3,11,617.0,4592.0,0.5310645240453885,521.0,0
1,10,220.0,134.0,0.8855313056636951,1449.0,0
1,24,494.0,888.0,0.741111598431939,1033.0,1
2,8,709.0,16.0,0.5237390107019533,304.0,0
0,22,55.0,4518.0,0.4411688053002744,128.0,1
1,20,287.0,2971.0,0.2518457812513085,1006.0,1
2,10,167.0,2205.0,0.4246569798733158,183.0,0
1,3,81.0,3588.0,0.488264119410239,1150.0,0
1,14,644.0,3053.0,0.3188667509621652,1901.0,0
2,3,746.0,1877.0,0.2532212969762576,615.0,0
1,19,617.0,1109.0,0.8094731485208557,966.0,1
1,18,38.0,2994.0,0.5679022921482763,698.0,0
3,3,91.0,1818.0,0.765645294358371,873.0,0
1,4,541.0,1794.0,0.0721635713814528,255.0,0
1,4,441.0,1036.0,0.8247447268992706,617.0,0
1,12,427.0,1089.0,0.4735723998300823,1080.0,0
2,23,714.0,3579.0,0.7359251165977364,1916.0,1
1,1,131.0,313.0,0.2820219203985975,789.0,0
1,14,400.0,1254.0,0.4961485432834901,421.0,0
0,9,267.0,1809.0,0.9992923974114082,1556.0,1
1,17,642.0,2971.0,0.4248689158401962,1006.0,0
1,2,400.0,4407.0,0.4961485432834901,652.0,0
1,24,400.0,2971.0,0.4961485432834901,1006.0,1
3,2,298.0,607.0,0.0976664218118156,959.0,0
1,22,188.0,4788.0,0.7100250524509807,1914.0,1
3,19,706.0,5173.0,0.665161804698436,186.0,1
2,9,318.0,4391.0,0.5073979931773613,1808.0,0
1,23,317.0,5007.0,0.8134237811193382,223.0,1
2,6,472.0,2403.0,0.0482389375577172,449.0,0
1,0,400.0,286.0,0.4961485432834901,220.0,0
0,9,400.0,1048.0,0.4961485432834901,1216.0,1
0,21,799.0,1085.0,0.208704403932023,1025.0,1
1,24,567.0,2971.0,0.5249018886414017,1006.0,1
1,0,543.0,3664.0,0.2213162733739117,1327.0,0
1,0,469.0,2098.0,0.5934366732036092,1492.0,0
2,4,37.0,2469.0,0.5504443533724164,1517.0,0
1,21,153.0,5262.0,0.4908786319305185,994.0,1
3,5,356.0,1313.0,0.742760447475055,421.0,0
3,24,400.0,4192.0,0.4961485432834901,1911.0,1
1,8,400.0,2971.0,0.4961485432834901,1006.0,0
1,14,733.0,1447.0,0.2748564935284384,287.0,0
0,22,610.0,363.0,0.9328145780737352,753.0,1
1,20,540.0,2971.0,0.3287432069735737,1006.0,1
1,13,578.0,1190.0,0.6161245883293295,427.0,0
1,6,254.0,3308.0,0.3904472919167038,195.0,0
2,14,725.0,3391.0,0.2390404815995389,613.0,0
1,4,580.0,2971.0,0.6709413824615003,1006.0,0
1,0,697.0,3210.0,0.6884660718677074,182.0,0
1,0,26.0,795.0,0.8321977822693922,1070.0,0
3,3,200.0,2359.0,0.7347956465089992,1485.0,0
1,1,760.0,2944.0,0.94187476383332,1520.0,1
2,21,445.0,3723.0,0.1377904585599305,1988.0,1
1,8,774.0,5909.0,0.4151452654800135,896.0,0
3,20,749.0,12.0,0.629408658831611,1711.0,1
1,2,369.0,5198.0,0.5685364928553588,344.0,0
3,12,113.0,4738.0,0.9113257956613808,1289.0,1
1,17,183.0,3219.0,0.6366526054873125,1658.0,0
1,10,16.0,2971.0,0.5344306309842732,1006.0,0
2,5,170.0,3923.0,0.5263063809773523,1522.0,0
1,13,470.0,4057.0,0.6753191335327249,607.0,0
1,10,127.0,2971.0,0.7526318560563791,1006.0,0
1,3,49.0,669.0,0.0066360026730302,1764.0,0
3,1,581.0,2086.0,0.472352797852636,1535.0,0
0,2,719.0,4252.0,0.2576264535980354,785.0,1
1,8,454.0,2695.0,0.950096300884276,1512.0,1
1,4,400.0,5354.0,0.4961485432834901,1801.0,0
1,0,241.0,1348.0,0.6312948197247019,892.0,0
1,10,142.0,2282.0,0.1275852145738302,1874.0,0
3,11,269.0,899.0,0.1623975349513331,693.0,0
2,5,783.0,2971.0,0.912734212386678,1006.0,0
1,2,49.0,2208.0,0.0268510469824775,116.0,0
2,18,328.0,2971.0,0.1129143327504256,1006.0,0
1,20,609.0,3625.0,0.8599175907486718,1164.0,1
